model,fold,feature,importance,r2,mae
RandomForest,9,original_gldm_SmallDependenceLowGrayLevelEmphasis,0.0622009220646884,0.4385381527153105,0.10946532286735142
RandomForest,9,original_ngtdm_Contrast,0.05584075572758186,0.4385381527153105,0.10946532286735142
RandomForest,10,original_shape2D_Elongation,0.05222426533530202,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_shape2D_MajorAxisLength,0.0,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_shape2D_MeshSurface,0.0,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_shape2D_MinorAxisLength,0.0,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_shape2D_Perimeter,0.0,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_shape2D_PerimeterSurfaceRatio,0.16845869546433584,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_shape2D_Sphericity,0.09475840957440293,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_firstorder_10Percentile,0.05972571939536921,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_firstorder_90Percentile,0.0527916971985127,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_firstorder_Energy,0.05212787252198098,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_firstorder_InterquartileRange,0.0,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_firstorder_Kurtosis,0.09592017951983386,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_firstorder_Maximum,0.0609996819589978,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_firstorder_MeanAbsoluteDeviation,0.0,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_firstorder_Minimum,0.0,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_firstorder_RootMeanSquared,0.0756460257477199,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_firstorder_Skewness,0.0,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_glrlm_LongRunEmphasis,0.05937990842328834,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_glrlm_RunEntropy,0.0,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_glrlm_RunLengthNonUniformityNormalized,0.0,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_gldm_DependenceNonUniformityNormalized,0.10698691577637001,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_gldm_DependenceVariance,0.0,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_gldm_SmallDependenceHighGrayLevelEmphasis,0.0,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_gldm_SmallDependenceLowGrayLevelEmphasis,0.06631220992906692,-0.8195587255712231,0.12434816942917074
RandomForest,10,original_ngtdm_Contrast,0.05466841915481955,-0.8195587255712231,0.12434816942917074
RandomForest,11,original_shape2D_Elongation,0.05208839742315722,0.28640469653254497,0.11976858539206692
RandomForest,11,original_shape2D_MajorAxisLength,0.0,0.28640469653254497,0.11976858539206692
RandomForest,11,original_shape2D_MeshSurface,0.0,0.28640469653254497,0.11976858539206692
RandomForest,11,original_shape2D_MinorAxisLength,0.0,0.28640469653254497,0.11976858539206692
RandomForest,11,original_shape2D_Perimeter,0.0,0.28640469653254497,0.11976858539206692
RandomForest,11,original_shape2D_PerimeterSurfaceRatio,0.14724060342480594,0.28640469653254497,0.11976858539206692
RandomForest,11,original_shape2D_Sphericity,0.09484744243744878,0.28640469653254497,0.11976858539206692
RandomForest,11,original_firstorder_10Percentile,0.06067261723221351,0.28640469653254497,0.11976858539206692
RandomForest,11,original_firstorder_90Percentile,0.05016985432143026,0.28640469653254497,0.11976858539206692
RandomForest,11,original_firstorder_Energy,0.05053204165425496,0.28640469653254497,0.11976858539206692
RandomForest,11,original_firstorder_InterquartileRange,0.0,0.28640469653254497,0.11976858539206692
